label,data_cpu_usage,ml_cpu_usage
containerized-2024-08-06 18:31:18.206837,78.93043478260869,67.76124999999999
containerized-2024-08-06 18:32:24.961086,81.425,66.36146179401995
containerized-2024-08-06 18:39:12.171106,84.5304347826087,66.79764705882354
containerized-2024-08-06 18:48:45.001635,82.10909090909091,68.49117647058821
containerized-2024-08-06 18:50:32.166570,82.63333333333333,64.95171102661597
containerized-2024-08-06 18:56:30.137614,85.65909090909092,65.01054313099043
containerized-2024-08-06 18:59:12.278830,83.22608695652174,67.34186046511628
containerized-2024-08-06 19:26:40.355812,74.8625,72.86513761467889
containerized-2024-08-06 19:26:46.741176,83.57826086956523,67.73333333333333
containerized-2024-08-06 19:33:12.981384,82.44444444444444,74.11162790697671
containerized-2024-08-06 19:43:12.128330,82.08636363636363,73.68333333333331
containerized-2024-08-06 19:43:45.445182,85.83478260869566,67.15674603174604
containerized-2024-08-06 19:50:38.465827,86.2304347826087,73.75343511450382
containerized-2024-08-06 19:54:01.848683,86.0,67.70261437908496
containerized-2024-08-06 19:54:12.916856,84.54782608695653,63.18944099378882
containerized-2024-08-06 20:09:51.695780,80.2409090909091,77.41231527093595
containerized-2024-08-06 20:11:43.217691,84.91739130434784,65.04498480243161
containerized-2024-08-06 20:17:51.145421,84.96000000000002,63.16996904024768
containerized-2024-08-06 20:24:17.023300,85.80869565217391,66.13588039867109
containerized-2024-08-06 20:43:44.206792,79.3625,72.48114035087718
containerized-2024-08-06 20:45:13.116125,89.31363636363636,67.10724137931034
containerized-2024-08-06 20:51:54.493485,78.24230769230769,63.210303030303045
containerized-2024-08-06 20:58:18.315067,77.99411764705881,77.39466019417475
containerized-2024-08-06 21:00:20.933263,79.775,67.35101351351352
containerized-2024-08-06 21:06:08.239481,85.44347826086957,66.84411764705884
containerized-2024-08-06 21:30:16.185413,84.77727272727272,68.18591065292095
containerized-2024-08-06 21:31:00.175295,85.83913043478262,63.0329411764706
containerized-2024-08-06 21:36:24.184051,86.315,79.66186046511626
containerized-2024-08-06 21:50:52.626695,81.60909090909091,77.0043902439024
containerized-2024-08-06 21:52:28.638702,85.57272727272726,65.18333333333335
containerized-2024-08-06 21:57:22.828441,83.84090909090908,70.72446351931329
containerized-2024-08-06 23:10:09.026662,80.92352941176472,73.5746543778802
containerized-2024-08-06 23:10:20.285425,79.24761904761904,71.98162393162393
containerized-2024-08-06 23:18:34.282861,81.80416666666666,61.20491329479769
containerized-2024-08-10 17:40:50.031929,80.1875,65.92631578947368
containerized-2024-08-10 21:59:48.241350-boost,84.55652173913043,81.07766497461927
containerized-2024-08-10 22:06:07.333022-boost,75.26818181818182,73.45874439461882
containerized-2024-08-10 22:10:45.874144-boost,85.81304347826088,75.89015151515152
containerized-2024-08-10 22:14:59.809871-boost,80.08260869565217,80.85774058577407
containerized-2024-08-10 22:29:49.042083-boost,74.72307692307692,78.11535433070866
containerized-2024-08-10 22:34:05.950229-boost,79.8,81.17760416666665
containerized-2024-08-10 22:38:04.228571-boost,86.81739130434782,82.07150000000001
containerized-2024-08-10 23:41:14.510924-boost,83.53333333333335,77.05810276679843
containerized-2024-08-10 23:45:50.597898-boost,84.75454545454545,76.65525291828794
containerized-2024-08-10 23:50:43.554653-boost,82.69166666666666,76.1170634920635
containerized-2024-08-11 07:38:02.866140-boost,80.27272727272727,82.37263157894736
containerized-2024-08-11 07:41:47.151600-boost,73.7111111111111,83.25489130434781
containerized-2024-08-11 07:46:17.156752-boost,86.12272727272727,77.9437007874016
containerized-2024-08-11 07:50:50.083314-boost,83.18695652173913,78.98048780487805
containerized-2024-08-11 14:32:00.039838-boost,75.5423076923077,72.89409594095942
containerized-2024-08-11 14:36:42.913520-boost,81.42916666666667,75.30813953488372
containerized-2024-08-11 14:41:13.486253-boost,79.78695652173913,77.11061224489795
containerized-2024-08-11 14:51:43.123263-boost,66.69999999999999,86.16742857142853
