label,data_cpu_usage,ml_cpu_usage
vertex_cpu-2024-08-06 21:15:41.749596,95.51666666666668,59.69114285714288
vertex_cpu-2024-08-06 21:31:51.729299,94.725,58.993277310924384
vertex_cpu-2024-08-06 21:43:22.418006,85.46428571428574,57.89315068493153
vertex_cpu-2024-08-06 21:53:59.723652,94.7,58.764044943820245
vertex_cpu-2024-08-06 23:13:34.305689,84.75714285714287,59.27653631284917
vertex_cpu-2024-08-07 22:21:22.693324,88.20000000000002,59.83636363636364
