label,data_cpu_usage,ml_cpu_usage
cloud-2024-08-06 20:25:14.709148,44.77647058823528,61.25231213872832
cloud-2024-08-06 20:51:55.634178,43.142307692307696,61.95159420289855
cloud-2024-08-06 21:01:39.184518,46.38367346938776,61.26189111747853
cloud-2024-08-06 21:12:15.102583,43.08490566037736,61.680346820809255
cloud-2024-08-06 21:32:52.605655,45.066,61.52873563218393
cloud-2024-08-06 21:43:18.780671,44.47307692307693,61.42724637681161
cloud-2024-08-06 21:54:11.862214,43.27358490566038,61.54231884057972
cloud-2024-08-06 23:16:35.243849,45.85199999999999,59.7813888888889
cloud-2024-08-06 23:26:24.016453,42.82407407407407,59.0807588075881
cloud-2024-08-10 14:40:35.387825,42.35499999999999,58.19393139841691
cloud-2024-08-10 15:43:16.725263,43.59803921568626,62.418333333333344
cloud-2024-08-10 16:17:53.413165,44.76734693877551,62.89927884615385
cloud-2024-08-10 16:34:57.322890,43.664,62.97283653846155
cloud-2024-08-10 16:48:55.688898,42.17884615384615,62.62085308056873
cloud-2024-08-10 17:02:18.770066,40.24545454545454,62.31771561771564
cloud-2024-08-10 17:53:28.114875,37.85932203389831,62.6969411764706
cloud-2024-08-10 18:08:11.465835,41.758490566037736,61.84600938967137
cloud-2024-08-10 19:02:28.994181,38.80545454545455,64.87425742574257
cloud-2024-08-10 21:53:17.598452,41.19811320754716,54.34345238095237
cloud-2024-08-10 22:03:15.896982,41.579245283018864,63.79515738498792
cloud-2024-08-10 22:17:00.235261,39.87818181818182,62.80811455847257
cloud-2024-08-10 22:37:12.950297,41.8,63.61754807692308
cloud-2024-08-11 14:46:12.454100,43.07142857142857,56.24050632911394
cloud-2024-08-11 14:58:06.396867,40.37966101694914,56.88923076923079
cloud-2024-08-11 15:40:54.883414,40.58571428571429,62.23806146572107
cloud-2024-08-11 15:53:35.841873,38.98571428571428,63.98245192307692
cloud-2024-08-11 16:24:23.981015,43.00588235294117,62.66153846153847
cloud-2024-08-12 18:33:39.697121,43.641509433962256,58.53288043478261
cloud-2024-08-12 18:44:37.177495,45.05192307692308,57.58138297872341
cloud-2024-08-12 18:54:27.475662,45.14901960784313,58.80159574468085
cloud-2024-08-12 19:04:14.402250,45.17142857142856,58.885558583106274
cloud-2024-08-12 19:13:58.567318,44.18431372549019,58.66301369863014
