label,data_time,data_memory,data_memory_inc,ml_time,ml_memory,ml_memory_inc
vertex-2024-08-10 18:53:56.978443,1.156199932098389,256.0078,80.16399999999999,270.66879987716675,368.9727,32.7774
vertex-2024-08-10 21:43:32.729987,1.1912000179290771,256.0508,80.0469,271.1065001487732,377.7773,34.61710000000005
vertex-2024-08-10 21:53:55.018451,1.1542999744415283,258.0586,80.04690000000002,271.044499874115,370.875,32.527300000000025
vertex-2024-08-10 22:03:47.736830,1.1741998195648191,256.1641,80.02740000000003,270.9609000682831,378.0078,34.83979999999997
vertex-2024-08-10 22:29:47.606407,1.1695001125335691,257.7695,80.0507,270.5989000797272,379.1602,34.61719999999997
vertex-2024-08-10 23:41:09.342372,1.1507000923156738,257.6562,79.90620000000001,271.7783000469208,379.3984,34.820299999999975
vertex-2024-08-11 14:54:23.361513,1.7409999370574951,260.0664,79.91799999999998,272.4017000198364,377.9492,30.55080000000004
vertex-2024-08-11 15:33:07.553646,1.1944000720977783,255.832,80.1328,272.87750005722046,377.3398,34.64840000000004
vertex-2024-08-11 15:46:20.077643,1.1582000255584717,256.0703,80.01949999999997,272.03140020370483,368.5,32.11329999999998
vertex-2024-08-11 16:17:00.942235,1.1486001014709473,255.9492,79.9726,272.6559000015259,377.6719,34.703100000000006
vertex-2024-08-11 18:16:53.701068,1.158900022506714,253.8594,77.6055,272.39939999580383,377.4414,34.5625
vertex-2024-08-12 18:37:59.908773,2.367799997329712,255.9453,80.2344,273.5705001354217,377.418,34.77350000000001
vertex-2024-08-12 18:47:17.655461,1.182600021362305,255.8711,79.98440000000002,272.9528999328613,377.582,34.74610000000001
vertex-2024-08-12 18:56:36.018731,1.1875998973846436,252.9258,77.12890000000002,272.95099997520447,376.8164,34.77339999999998
vertex-2024-08-12 19:05:54.144811,1.1886000633239746,255.8398,80.1406,272.61560010910034,368.4883,32.33209999999997
vertex-2024-08-12 19:15:12.818843,1.1455998420715332,255.8477,80.1055,273.47029995918274,368.3008,32.16409999999996
vertex-2024-08-12 19:24:28.433568,1.2208998203277588,258.2031,79.9375,271.56870007514954,380.0391,34.824299999999994
vertex-2024-08-12 19:33:48.270705,1.1823999881744385,256.1797,80.17190000000002,271.94539999961853,377.9297,34.76170000000002
vertex-2024-08-12 19:43:03.058444,1.1877999305725098,256.3047,80.19530000000003,271.2093000411988,377.8203,34.625
vertex-2024-08-12 19:52:18.838980,1.1626999378204346,256.5625,79.89840000000001,272.0025999546051,377.8789,34.644499999999994
vertex-2024-08-12 20:01:34.058740,1.1938998699188232,256.2695,80.0703,272.04910016059875,378.1523,34.5976
vertex-2024-08-12 20:14:45.338227,1.2067999839782717,255.9375,79.93360000000001,271.90960001945496,377.3516,34.64850000000001
vertex-2024-08-12 20:24:00.191633,1.2018001079559326,257.8516,80.12500000000003,271.7995998859405,379.8008,34.78129999999999
vertex-2024-08-12 20:33:16.376814,1.175999879837036,256.1094,80.125,272.7184000015259,369.1719,32.88670000000002
vertex-2024-08-12 20:42:33.538022,1.183499813079834,256.0547,79.82420000000002,272.09069991111755,377.8086,34.714800000000025
vertex-2024-08-12 20:51:49.273366,1.2249999046325684,253.9531,77.707,271.9487998485565,368.7031,34.53120000000001
vertex-2024-08-12 21:01:07.178975,1.162099838256836,255.6953,79.87890000000002,272.58719992637634,368.0977,32.261799999999994
vertex-2024-08-12 21:10:23.693130,1.170300006866455,255.8047,80.0156,271.435800075531,377.4922,34.781300000000044
vertex-2024-08-12 21:19:45.177856,1.1735999584197998,256.0117,80.26170000000002,276.69580006599426,377.2031,34.65620000000001
vertex-2024-08-12 21:29:04.268448,1.2027997970581057,256.1641,80.168,272.56500005722046,377.7734,34.519499999999994
vertex-2024-08-12 21:38:21.080695,1.162799835205078,255.9688,80.125,272.60170006752014,368.8828,32.77729999999997
vertex-2024-08-12 23:07:21.518139,1.23009991645813,258.0977,80.05859999999998,273.7770998477936,379.9297,34.71090000000004
vertex-2024-08-12 23:16:41.535810,1.1607999801635742,258.1367,79.96090000000001,273.29390001297,371.2852,32.91799999999995
vertex-2024-08-12 23:26:00.474161,1.205700159072876,255.8516,80.2149,273.1332001686096,369.0039,32.73829999999998
vertex-2024-08-12 23:35:18.326645,1.2153000831604004,255.9102,80.043,271.85030007362366,379.1133,36.5899
vertex-2024-08-12 23:44:35.047187,1.1934998035430908,256.5039,80.23049999999998,272.14430022239685,369.5625,32.793000000000006
vertex-2024-08-12 23:53:52.009495,1.2051000595092771,256.1172,79.96490000000003,271.9599997997284,377.8125,34.69139999999999
vertex-2024-08-13 00:03:10.515255,1.1991000175476074,255.9883,80.14850000000001,273.4089000225067,368.9727,32.86329999999998
vertex-2024-08-13 00:12:28.711298,1.1914000511169434,255.8672,80.26169999999999,273.5994999408722,377.6797,34.71090000000004
vertex-2024-08-13 00:21:46.917952,1.2767999172210691,255.5078,80.0469,272.96770000457764,368.3086,32.44920000000002
vertex-2024-08-13 00:31:06.396982,1.188499927520752,255.6406,79.82420000000002,272.1465001106262,368.4414,32.625
vertex-2024-08-13 08:03:00.607421,1.7481000423431396,255.6484,80.17180000000002,270.18390011787415,377.0977,34.761799999999994
vertex-2024-08-13 08:12:16.161540,1.1620001792907717,255.9727,80.0547,271.6268000602722,377.6641,34.58600000000001
vertex-2024-08-13 08:21:32.345939,1.17330002784729,255.832,80.0429,272.2279999256134,377.4219,34.73829999999998
vertex-2024-08-13 08:30:49.715601,1.1819000244140625,256.2656,80.1094,270.51579999923706,369.1836,32.58590000000004
vertex-2024-08-13 08:40:03.769188,1.2239999771118164,253.7578,77.9453,270.5144000053406,368.2305,34.242200000000025
vertex-2024-08-13 08:49:15.027615,1.182300090789795,256.1719,79.8828,270.0378999710083,378.0625,34.581999999999994
vertex-2024-08-13 08:58:25.183065,1.178699970245361,256.1758,79.98049999999998,269.73849987983704,369.1172,32.855500000000006
vertex-2024-08-13 09:07:36.043267,1.1897001266479492,255.7344,79.98829999999998,268.9535000324249,377.9023,34.839800000000025
vertex-2024-08-13 09:16:51.241786,1.1958000659942627,256.1094,80.3477,271.8633999824524,377.9531,34.76170000000002
vertex-2024-08-13 09:26:05.134769,1.1719000339508057,253.7969,77.74609999999998,271.0246000289917,368.5977,34.609399999999994
vertex-2024-08-13 17:13:44.400400,1.9319000244140625,256.1797,79.98830000000004,296.5238001346588,369.4062,32.94920000000002
vertex-2024-08-13 17:23:03.549453,1.1799001693725586,256.5117,80.37110000000001,256.81789994239807,378.0195,34.625
vertex-2024-08-13 17:31:49.404220,1.1372997760772705,253.5508,77.793,261.3292000293732,368.1289,34.359399999999994
vertex-2024-08-13 17:40:44.313156,1.195500135421753,253.7891,77.76569999999998,261.2232999801636,379.3789,36.578100000000006
vertex-2024-08-13 17:49:39.769118,1.1154000759124756,255.1641,77.6993,262.06609988212585,370.0742,34.671899999999994
vertex-2024-08-13 17:58:15.177900,1.2492001056671145,253.9727,77.6954,250.67139983177185,377.6719,34.71879999999999
vertex-2024-08-13 18:07:18.783126,1.2044999599456787,256.0078,80.17969999999997,270.07080006599426,377.9297,34.86330000000004
vertex-2024-08-13 18:16:29.110809,1.1480000019073486,255.7852,80.2422,269.7692000865936,368.3867,32.296899999999994
vertex-2024-08-13 18:25:39.707278,1.1668999195098877,255.6172,80.1445,267.8002998828888,377.2109,34.625
vertex-2024-08-13 18:34:32.247732,1.1160001754760742,257.8828,80.00389999999999,263.6802999973297,379.8203,34.8476
vertex-2024-08-13 18:43:41.895542,1.195000171661377,253.6602,77.87110000000001,270.1126999855041,376.8867,34.7226
vertex-2024-08-13 18:52:56.851873,1.2002999782562256,255.8984,79.9101,271.75650000572205,377.7969,34.89850000000001
vertex-2024-08-13 19:02:10.182710,1.1693000793457031,256.1016,80.09380000000002,271.39129996299744,369.1055,32.94530000000003
vertex-2024-08-13 19:11:25.468324,1.1893000602722168,256.2969,80.03129999999999,271.29699993133545,378.1875,34.82420000000002
vertex-2024-08-13 19:20:40.763686,1.168600082397461,255.9531,79.99610000000001,272.22379994392395,377.8672,34.679700000000025
vertex-2024-08-13 19:29:56.106339,1.1938998699188232,258.6484,80.14839999999998,271.68830013275146,371.4844,32.570299999999975
vertex-2024-08-13 19:39:12.879912,1.2030000686645508,255.543,79.98830000000001,272.57539987564087,377.4805,34.625
vertex-2024-08-13 19:48:28.855659,1.1847999095916748,256.2305,79.96100000000001,271.87280011177063,377.7656,34.703100000000006
vertex-2024-08-13 19:57:43.380019,1.1837000846862793,256.1055,80.0821,271.76990008354187,370.9219,34.7774
